Gene_Symbol,Raw_Detection_Rate_%,Raw_Mean_Expr_All,Raw_Mean_Expr_Detected,Raw_Aggregated_CPM,LooseQC_Detection_Rate_%,LooseQC_Mean_Expr_All,LooseQC_Mean_Expr_Detected,LooseQC_Aggregated_CPM,StrongQC_Detection_Rate_%,StrongQC_Mean_Expr_All,StrongQC_Mean_Expr_Detected,StrongQC_Aggregated_CPM,Cell_Type,Replicate
DSPP,0.0,0.0,7.7129,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 2
EED,0.89,0.0101,1.1364,25.5318,11.66,0.0971,0.8322,25.1386,34.58,0.1662,0.4806,24.0184,iPSC,Rep 2
EEF1A2,0.04,0.0006,1.4834,0.8389,0.43,0.0022,0.5139,0.7,1.38,0.0046,0.3359,0.6943,iPSC,Rep 2
EFEMP1,0.72,0.0059,0.8224,21.3077,9.76,0.059,0.6044,21.56,31.36,0.1334,0.4252,21.8776,iPSC,Rep 2
EGFR,0.06,0.0004,0.6271,1.4546,0.89,0.0037,0.4151,1.4661,2.95,0.0093,0.3141,1.5077,iPSC,Rep 2
EGR2,0.01,0.0001,0.8479,0.2409,0.14,0.0006,0.4394,0.2302,0.47,0.0014,0.2911,0.2348,iPSC,Rep 2
EIF2S3,2.42,0.0493,2.039,154.7583,28.46,0.4197,1.475,153.3541,74.98,0.773,1.031,152.5751,iPSC,Rep 2
ELANE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 2
ELOVL4,0.42,0.0041,0.9757,10.6762,5.54,0.0342,0.6168,10.3607,17.53,0.0688,0.3923,10.2615,iPSC,Rep 2
ELP4,0.39,0.0037,0.9469,9.7183,5.25,0.0368,0.7009,9.6355,16.2,0.068,0.4197,9.3154,iPSC,Rep 2
EMC1,0.41,0.004,0.9738,10.2954,5.46,0.0375,0.6855,10.1336,16.32,0.0649,0.3975,9.4889,iPSC,Rep 2
EPCAM,3.0,0.0714,2.3792,262.3171,34.29,0.6471,1.8871,262.7495,77.03,1.0306,1.3379,258.8865,iPSC,Rep 2
EPHB4,0.6,0.0043,0.717,17.0807,8.28,0.0433,0.5231,17.4296,27.26,0.1086,0.3982,17.9704,iPSC,Rep 2
ETS1,0.29,0.0022,0.7679,6.8805,3.91,0.0221,0.5654,6.9428,12.5,0.0457,0.3652,6.9125,iPSC,Rep 2
EZH2,0.95,0.0095,0.9966,30.0563,12.63,0.0889,0.7037,30.114,39.7,0.19,0.4786,30.2468,iPSC,Rep 2
F11,0.02,0.0002,0.9554,0.3897,0.23,0.0012,0.5277,0.3721,0.75,0.0027,0.3623,0.3744,iPSC,Rep 2
F12,0.99,0.01,1.009,34.0989,13.17,0.0969,0.7353,34.3894,41.49,0.2104,0.5071,34.7905,iPSC,Rep 2
F2,0.0,0.0,0.2416,0.0208,0.01,0.0,0.2416,0.0221,0.05,0.0001,0.2416,0.0238,iPSC,Rep 2
F5,0.0,0.0,0.3027,0.0089,0.01,0.0,0.3027,0.0095,0.02,0.0001,0.3027,0.0102,iPSC,Rep 2
FAM111B,0.3,0.0026,0.8574,7.4813,4.12,0.027,0.6555,7.5261,12.85,0.0529,0.4115,7.3311,iPSC,Rep 2
FAR1,0.44,0.0037,0.8277,11.3514,5.98,0.0348,0.5809,11.3444,19.05,0.0748,0.3928,11.2928,iPSC,Rep 2
FBLN5,0.13,0.0009,0.6487,3.0788,1.84,0.0085,0.4592,3.1277,6.08,0.0202,0.3317,3.1993,iPSC,Rep 2
FBXO38,0.19,0.0015,0.7661,4.4769,2.61,0.0133,0.512,4.4551,8.47,0.0301,0.355,4.4926,iPSC,Rep 2
FGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 2
FGB,0.0,0.0,0.3372,0.003,0.0,0.0,0.3372,0.0032,0.01,0.0,0.3372,0.0034,iPSC,Rep 2
FGF12,0.52,0.0043,0.8331,14.0376,6.94,0.0387,0.5577,14.0812,22.51,0.0903,0.4011,14.3015,iPSC,Rep 2
FGF8,0.21,0.0016,0.7536,5.2652,2.86,0.0153,0.5347,5.2938,9.28,0.0327,0.3525,5.3503,iPSC,Rep 2
FGF9,0.03,0.0005,1.5475,0.7704,0.37,0.0021,0.5659,0.6148,1.16,0.0038,0.3257,0.5956,iPSC,Rep 2
FGFR2,0.47,0.0032,0.6748,12.5443,6.47,0.0319,0.4937,12.8326,21.33,0.0812,0.3805,13.2021,iPSC,Rep 2
FGFR3,0.11,0.0008,0.6925,2.6237,1.57,0.008,0.5108,2.6737,5.04,0.0167,0.3323,2.6547,iPSC,Rep 2
FGG,0.0,0.0,0.2602,0.0059,0.0,0.0,0.2602,0.0063,0.01,0.0,0.2602,0.0068,iPSC,Rep 2
FHOD3,0.06,0.0005,0.8485,1.3803,0.81,0.0037,0.4512,1.3337,2.68,0.0089,0.3323,1.3614,iPSC,Rep 2
FLI1,0.02,0.0001,0.648,0.4373,0.27,0.0012,0.4302,0.4383,0.9,0.0032,0.3524,0.4561,iPSC,Rep 2
FLT4,0.09,0.0005,0.5725,1.9484,1.19,0.0049,0.4073,1.9895,4.01,0.0134,0.3355,2.0693,iPSC,Rep 2
FN1,0.23,0.0018,0.776,5.7203,3.2,0.0177,0.5538,5.7889,10.01,0.0374,0.3733,5.6328,iPSC,Rep 2
FOXA2,0.15,0.0009,0.5784,4.2627,2.12,0.0094,0.4435,4.4142,7.17,0.0264,0.3679,4.6424,iPSC,Rep 2
FOXE3,0.0,0.0,0.3285,0.0416,0.03,0.0001,0.3285,0.0441,0.1,0.0003,0.3285,0.0476,iPSC,Rep 2
FOXJ1,0.16,0.001,0.6317,3.7303,2.17,0.0102,0.4685,3.7993,7.23,0.0259,0.358,3.9174,iPSC,Rep 2
FOXN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 2
FTH1,11.7,0.4851,4.1455,2901.0068,89.23,3.106,3.4809,2883.2039,99.57,3.3574,3.372,2866.6443,iPSC,Rep 2
FUS,3.33,0.0837,2.5157,283.4136,36.66,0.7134,1.9462,281.125,80.75,1.141,1.413,275.6044,iPSC,Rep 2
FXYD2,0.0,0.0,1.3367,0.0714,0.04,0.0003,0.7522,0.0694,0.13,0.0007,0.5418,0.0647,iPSC,Rep 2
GABBR2,0.04,0.0008,2.2476,0.7883,0.3,0.0016,0.5535,0.4919,0.95,0.0032,0.3339,0.4833,iPSC,Rep 2
GABRA1,0.01,0.0001,0.6488,0.2499,0.15,0.0007,0.483,0.2522,0.5,0.0017,0.3414,0.2553,iPSC,Rep 2
GABRB2,0.01,0.0001,0.6001,0.2707,0.17,0.0009,0.5012,0.2806,0.58,0.0021,0.3599,0.2859,iPSC,Rep 2
GABRB3,1.39,0.0165,1.1809,66.1065,18.25,0.1504,0.824,66.988,57.86,0.3664,0.6333,69.2644,iPSC,Rep 2
GABRD,0.06,0.0005,0.7935,1.4457,0.85,0.004,0.4715,1.4188,2.8,0.0097,0.345,1.4499,iPSC,Rep 2
GABRG2,0.04,0.0003,0.6779,0.9073,0.56,0.0029,0.518,0.9238,1.81,0.006,0.3311,0.9155,iPSC,Rep 2
GANAB,1.29,0.0135,1.0453,58.881,17.34,0.1324,0.7637,60.2469,54.79,0.3202,0.5844,61.8176,iPSC,Rep 2
GARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 2
GBA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 2
GDAP1,0.52,0.0055,1.0462,13.63,6.72,0.0412,0.6124,13.1037,21.46,0.0885,0.4125,13.1136,iPSC,Rep 2
GDF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 2
GFAP,0.01,0.0001,0.914,0.3094,0.19,0.0011,0.5736,0.3027,0.6,0.0021,0.3486,0.2961,iPSC,Rep 2
GFI1B,0.0,0.0,0.9593,0.0119,0.01,0.0001,0.9593,0.0126,0.02,0.0001,0.3266,0.0102,iPSC,Rep 2
GGCX,0.72,0.0069,0.9543,20.219,9.64,0.0655,0.6793,20.097,29.89,0.1265,0.4233,19.7743,iPSC,Rep 2
GJB3,0.01,0.0,0.5047,0.1606,0.1,0.0004,0.423,0.1671,0.35,0.0012,0.3322,0.1736,iPSC,Rep 2
GJB6,0.0,0.0,0.3218,0.0208,0.01,0.0,0.3218,0.0221,0.05,0.0002,0.3218,0.0238,iPSC,Rep 2
GLUD1,1.41,0.0178,1.2569,53.6069,18.42,0.1718,0.9323,53.5816,54.58,0.3294,0.6035,52.7847,iPSC,Rep 2
GLUL,1.7,0.0244,1.4328,77.7168,21.71,0.2308,1.0629,77.6545,63.25,0.4502,0.7118,77.3137,iPSC,Rep 2
GMNN,2.11,0.0367,1.7414,115.4894,26.11,0.3505,1.3424,115.2189,70.09,0.6189,0.8831,113.0742,iPSC,Rep 2
GNAI1,0.57,0.0062,1.0851,14.7931,7.48,0.0561,0.7506,14.3586,22.71,0.1007,0.4433,13.7637,iPSC,Rep 2
GNAO1,0.2,0.0023,1.1763,4.5989,2.36,0.0112,0.4725,4.0799,7.8,0.0266,0.3407,4.1693,iPSC,Rep 2
GNAT1,0.0,0.0,1.1896,0.0178,0.01,0.0001,0.8056,0.0158,0.03,0.0001,0.2802,0.0136,iPSC,Rep 2
GNB1,1.6,0.0222,1.3904,92.3344,20.34,0.1921,0.9445,93.4319,63.93,0.4738,0.7411,97.2139,iPSC,Rep 2
GNB4,0.95,0.0089,0.9294,31.4306,12.81,0.0857,0.6692,31.7567,41.02,0.1979,0.4824,32.3638,iPSC,Rep 2
GP1BA,0.01,0.0001,0.8247,0.2112,0.13,0.0006,0.4776,0.2081,0.41,0.0015,0.3645,0.211,iPSC,Rep 2
GREM1,0.06,0.0005,0.7986,1.3654,0.83,0.0046,0.5587,1.3621,2.62,0.0091,0.3458,1.3342,iPSC,Rep 2
GRHL2,0.22,0.0024,1.0929,5.1849,2.8,0.0158,0.5655,4.9344,9.0,0.0356,0.3958,4.9351,iPSC,Rep 2
GRIA1,0.0,0.0001,1.3365,0.0833,0.04,0.0002,0.4457,0.0694,0.14,0.0004,0.2735,0.0681,iPSC,Rep 2
GRIA2,0.0,0.0002,4.3384,0.0892,0.01,0.0002,2.1336,0.0126,0.01,0.0,0.2908,0.0034,iPSC,Rep 2
GRIA4,0.45,0.0041,0.9079,11.5953,5.89,0.031,0.5267,11.3192,19.28,0.0745,0.3866,11.5514,iPSC,Rep 2
GRIN1,0.01,0.0001,0.9854,0.2201,0.13,0.0006,0.5008,0.2081,0.42,0.0015,0.3559,0.2076,iPSC,Rep 2
GRIN2D,0.08,0.0004,0.5684,1.7551,1.07,0.0045,0.4222,1.7877,3.56,0.0115,0.3226,1.8413,iPSC,Rep 2
GRN,1.46,0.0182,1.2494,60.9663,19.06,0.1774,0.9306,61.3284,55.73,0.3402,0.6104,60.0716,iPSC,Rep 2
GSDME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 2
GUCA1A,0.53,0.0043,0.8102,14.3291,7.24,0.044,0.6082,14.4942,23.23,0.0953,0.4103,14.5976,iPSC,Rep 2
GUCY2D,0.01,0.0001,0.8495,0.2082,0.13,0.0008,0.6121,0.2081,0.4,0.0014,0.3473,0.2008,iPSC,Rep 2
H1-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 2
H3-3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 2
H4C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 2
HAND1,0.0,0.0,0.4869,0.0149,0.01,0.0,0.4869,0.0158,0.03,0.0002,0.4869,0.017,iPSC,Rep 2
HAND2,0.0,0.0,0.4631,0.003,0.0,0.0,0.4631,0.0032,0.01,0.0,0.4631,0.0034,iPSC,Rep 2
HBA1,0.01,0.0001,0.7948,0.3094,0.19,0.0011,0.5709,0.3027,0.58,0.0018,0.3019,0.2927,iPSC,Rep 2
HBB,0.0,0.0,0.266,0.0059,0.0,0.0,0.266,0.0063,0.01,0.0,0.266,0.0068,iPSC,Rep 2
HCN1,0.03,0.0002,0.5025,0.6991,0.44,0.0018,0.4041,0.7252,1.47,0.0047,0.3202,0.7522,iPSC,Rep 2
HCN4,0.11,0.0007,0.6844,2.4333,1.44,0.0064,0.4441,2.4499,4.73,0.0149,0.3155,2.4845,iPSC,Rep 2
HECW2,0.02,0.0003,1.1021,0.5533,0.31,0.0014,0.4455,0.5013,1.01,0.0035,0.3446,0.5105,iPSC,Rep 2
HEPACAM,0.0,0.0,0.6001,0.003,0.0,0.0,0.6001,0.0032,0.01,0.0,0.6001,0.0034,iPSC,Rep 2
HMGA2,1.49,0.018,1.2113,67.7099,19.64,0.1783,0.9079,68.823,59.9,0.3933,0.6565,69.649,iPSC,Rep 2
HNRNPA2B1,6.04,0.1995,3.3018,836.7268,58.26,1.5744,2.7023,833.7773,93.09,2.1269,2.2848,823.3894,iPSC,Rep 2
HNRNPD,3.04,0.0818,2.6909,403.4156,33.25,0.6766,2.0346,409.8828,80.64,1.3526,1.6773,422.836,iPSC,Rep 2
HNRNPDL,3.78,0.103,2.724,375.1649,40.26,0.8598,2.1357,373.1349,83.71,1.3524,1.6155,369.6258,iPSC,Rep 2
HNRNPH1,3.36,0.1041,3.098,235.5032,30.27,0.5203,1.719,218.6205,73.18,0.8755,1.1962,216.2305,iPSC,Rep 2
HNRNPR,2.39,0.0493,2.0623,179.8736,28.37,0.4351,1.5334,180.4759,74.75,0.8346,1.1164,181.5864,iPSC,Rep 2
HOMER2,0.36,0.0027,0.7554,9.1382,4.93,0.0254,0.5145,9.1814,16.26,0.0615,0.378,9.4175,iPSC,Rep 2
HRAS,1.45,0.0186,1.282,67.2905,18.68,0.1636,0.8758,67.5429,58.12,0.371,0.6383,69.2883,iPSC,Rep 2
HRG,0.0,0.0,0.347,0.003,0.0,0.0,0.347,0.0032,0.01,0.0,0.347,0.0034,iPSC,Rep 2
HSPB1,3.38,0.0868,2.5674,325.8803,37.48,0.7657,2.0433,326.0737,82.07,1.2507,1.5239,324.4513,iPSC,Rep 2
HSPB8,0.12,0.0008,0.6491,2.9211,1.72,0.008,0.4653,2.9701,5.72,0.02,0.3498,3.0631,iPSC,Rep 2
HTT,0.56,0.0046,0.8273,15.2096,7.55,0.043,0.5698,15.3014,24.05,0.095,0.3949,15.2715,iPSC,Rep 2
IDH2,1.61,0.0224,1.3874,75.3192,20.62,0.2068,1.0026,75.5073,61.24,0.4228,0.6904,75.9319,iPSC,Rep 2
IFIH1,0.01,0.0001,0.7216,0.3183,0.19,0.0009,0.478,0.3153,0.64,0.0022,0.3513,0.3199,iPSC,Rep 2
IFT140,0.08,0.0006,0.8143,1.758,1.06,0.0056,0.5317,1.7499,3.36,0.0114,0.3382,1.7188,iPSC,Rep 2
IGF2,0.03,0.0002,0.794,0.6336,0.38,0.0018,0.4879,0.6243,1.25,0.0042,0.34,0.6365,iPSC,Rep 2
IKBKB,0.26,0.0018,0.7186,6.1665,3.51,0.0177,0.5037,6.2303,11.46,0.041,0.358,6.3067,iPSC,Rep 2
IKZF2,0.01,0.0001,0.5579,0.3064,0.19,0.0009,0.4682,0.3184,0.62,0.0019,0.2992,0.3199,iPSC,Rep 2
IKZF3,0.01,0.0,0.6372,0.1934,0.09,0.0004,0.5025,0.1986,0.29,0.0013,0.4291,0.2076,iPSC,Rep 2
IMPDH1,1.16,0.0119,1.0333,43.7904,15.37,0.1138,0.7406,44.2645,48.73,0.2636,0.541,45.2222,iPSC,Rep 2
IMPG1,0.0,0.0,0.3377,0.0089,0.01,0.0,0.3377,0.0095,0.02,0.0001,0.3377,0.0102,iPSC,Rep 2
INF2,0.51,0.0036,0.7173,13.7966,6.98,0.0375,0.5368,14.0812,22.68,0.0877,0.3869,14.3321,iPSC,Rep 2
INS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 2
IRF2BPL,1.8,0.0321,1.7872,89.2675,21.28,0.2235,1.0498,87.0251,63.28,0.4808,0.7599,87.9632,iPSC,Rep 2
IRF4,0.01,0.0,0.5076,0.113,0.07,0.0002,0.3561,0.1135,0.23,0.0007,0.2835,0.1191,iPSC,Rep 2
ISL1,0.0,0.0001,1.9301,0.0803,0.04,0.0003,0.7165,0.0568,0.11,0.0005,0.4496,0.0545,iPSC,Rep 2
ITGA2B,0.32,0.0026,0.8133,8.0317,4.4,0.0252,0.573,8.0464,14.09,0.0532,0.3775,8.039,iPSC,Rep 2
ITGB3,0.0,0.0,0.2988,0.003,0.0,0.0,0.2988,0.0032,0.01,0.0,0.2988,0.0034,iPSC,Rep 2
ITPR1,0.03,0.0002,0.6265,0.6187,0.38,0.0018,0.479,0.6337,1.23,0.004,0.321,0.6296,iPSC,Rep 2
JAK1,0.64,0.0054,0.8467,18.2497,8.59,0.0483,0.5621,18.2998,27.99,0.1152,0.4116,18.7158,iPSC,Rep 2
JPH2,0.01,0.0001,0.8745,0.1636,0.1,0.0005,0.521,0.1576,0.32,0.0011,0.3488,0.1566,iPSC,Rep 2
KBTBD13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 2
KCNA1,0.0,0.0,0.2813,0.0119,0.01,0.0,0.2813,0.0126,0.03,0.0001,0.2813,0.0136,iPSC,Rep 2
KCNA2,0.01,0.0001,1.5217,0.122,0.06,0.0003,0.4723,0.0946,0.18,0.0005,0.2626,0.0919,iPSC,Rep 2
KCNB1,0.02,0.0003,1.5575,0.3808,0.18,0.0008,0.4684,0.2964,0.59,0.002,0.3453,0.2995,iPSC,Rep 2
KCNC1,0.01,0.0002,3.2973,0.1309,0.03,0.0002,0.7888,0.0473,0.08,0.0002,0.2946,0.0408,iPSC,Rep 2
KCNC2,0.0,0.0001,4.06,0.0476,0.01,0.0002,2.1453,0.0126,0.01,0.0,0.2897,0.0034,iPSC,Rep 2
KCNC3,0.05,0.0004,0.8843,1.0292,0.6,0.0029,0.4797,0.9932,1.95,0.0061,0.3128,0.9938,iPSC,Rep 2
KCNH1,0.0,0.0,1.34,0.0119,0.01,0.0,0.3001,0.0095,0.02,0.0001,0.3001,0.0102,iPSC,Rep 2
KCNH5,0.02,0.0001,0.6615,0.4313,0.26,0.0011,0.4362,0.432,0.84,0.0026,0.3036,0.4356,iPSC,Rep 2
KCNJ11,0.03,0.0002,0.6408,0.6128,0.38,0.0021,0.539,0.6274,1.22,0.0041,0.3393,0.6194,iPSC,Rep 2
KCNJ2,0.01,0.0001,0.8899,0.3123,0.19,0.0008,0.4465,0.2995,0.62,0.0021,0.3398,0.3097,iPSC,Rep 2
KCNJ5,0.01,0.0001,0.9226,0.122,0.07,0.0004,0.5238,0.1198,0.24,0.0008,0.3254,0.1191,iPSC,Rep 2
KCNK3,0.0,0.0001,2.8834,0.0773,0.02,0.0001,0.5954,0.0347,0.07,0.0003,0.4126,0.034,iPSC,Rep 2
KCNK4,0.02,0.0001,0.8099,0.3748,0.23,0.0012,0.5113,0.3657,0.72,0.0022,0.3083,0.3608,iPSC,Rep 2
KCNMA1,0.25,0.0019,0.7604,6.11,3.34,0.0169,0.5056,6.0852,11.01,0.04,0.3634,6.2216,iPSC,Rep 2
KCNQ3,0.02,0.0001,0.599,0.4373,0.27,0.0011,0.3983,0.4414,0.92,0.0032,0.3466,0.4663,iPSC,Rep 2
KCNQ4,0.03,0.0002,0.622,0.7347,0.46,0.0019,0.4084,0.7441,1.53,0.0049,0.3176,0.7658,iPSC,Rep 2
KCNT1,0.0,0.0,1.5474,0.0119,0.01,0.0,0.4253,0.0095,0.02,0.0001,0.4253,0.0102,iPSC,Rep 2
KDF1,0.88,0.0074,0.8405,28.2982,11.99,0.0731,0.6097,28.8118,39.02,0.1767,0.4527,29.6546,iPSC,Rep 2
KDM3B,0.76,0.0062,0.8169,23.8213,10.41,0.0597,0.5736,24.2243,34.0,0.1481,0.4357,24.917,iPSC,Rep 2
KDM4B,0.33,0.0024,0.7477,8.1625,4.45,0.0218,0.4897,8.1977,14.61,0.0525,0.3593,8.3828,iPSC,Rep 2
KDR,0.2,0.0013,0.6737,4.7982,2.75,0.0134,0.4876,4.8808,8.82,0.0301,0.341,4.8602,iPSC,Rep 2
KIDINS220,0.47,0.0058,1.2346,11.9553,5.63,0.0281,0.4986,10.7705,18.48,0.069,0.3735,11.0137,iPSC,Rep 2
KIF1A,1.43,0.0183,1.287,67.466,18.19,0.149,0.8192,67.6091,56.99,0.3627,0.6364,69.2883,iPSC,Rep 2
KIF21A,0.98,0.0099,1.0099,33.1232,12.81,0.0825,0.6442,32.9958,41.22,0.1961,0.4758,33.8035,iPSC,Rep 2
KIF5A,0.15,0.0024,1.5463,3.5934,1.72,0.0097,0.5651,3.0079,5.56,0.022,0.3968,3.0155,iPSC,Rep 2
KLF13,0.37,0.003,0.7908,9.5577,4.97,0.0226,0.4541,9.4179,16.6,0.0597,0.3596,9.7646,iPSC,Rep 2
KLHL20,0.18,0.0013,0.752,4.0545,2.37,0.0115,0.4854,4.0232,7.8,0.0277,0.3554,4.1012,iPSC,Rep 2
KRAS,1.86,0.0295,1.584,117.3218,23.52,0.2757,1.1722,118.8165,69.34,0.6055,0.8732,121.5557,iPSC,Rep 2
LITAF,1.47,0.0183,1.2445,76.4287,19.31,0.1788,0.9259,77.9036,60.37,0.4258,0.7053,80.4925,iPSC,Rep 2
LMX1A,0.0,0.0,1.7003,0.0059,0.0,0.0001,1.7003,0.0063,0.0,0.0,0.0,0.0,iPSC,Rep 2
LOX,0.01,0.0001,0.7846,0.2856,0.18,0.0011,0.5971,0.2901,0.58,0.0021,0.3716,0.2859,iPSC,Rep 2
LRP12,0.11,0.001,0.9268,2.5523,1.45,0.0072,0.5,2.4341,4.65,0.0151,0.326,2.4131,iPSC,Rep 2
LRRK2,0.01,0.0,0.5393,0.1101,0.07,0.0003,0.4366,0.1135,0.23,0.0007,0.3058,0.1157,iPSC,Rep 2
LRSAM1,0.24,0.002,0.8319,5.6489,3.22,0.0176,0.5473,5.5776,10.41,0.0383,0.3678,5.5851,iPSC,Rep 2
LZTR1,0.13,0.001,0.7458,3.0282,1.8,0.0084,0.4684,3.0142,5.94,0.0204,0.3433,3.0768,iPSC,Rep 2
MAB21L2,0.01,0.0003,4.6624,0.1458,0.01,0.0001,0.9896,0.0221,0.03,0.0001,0.3142,0.017,iPSC,Rep 2
MACF1,1.28,0.0145,1.1265,55.6624,16.86,0.123,0.7292,56.2584,53.54,0.3045,0.5687,57.519,iPSC,Rep 2
MAGEL2,0.07,0.0006,0.7526,1.6539,1.0,0.0051,0.5096,1.649,3.19,0.0103,0.3249,1.6269,iPSC,Rep 2
MAP1B,2.45,0.0604,2.4648,118.3034,22.51,0.2542,1.1292,100.9328,65.05,0.5203,0.7999,101.0258,iPSC,Rep 2
MAP2K1,1.38,0.0163,1.1841,55.1418,18.08,0.1598,0.8838,55.5175,54.92,0.3293,0.5995,55.6981,iPSC,Rep 2
MAP2K2,1.4,0.0168,1.2006,69.1586,18.28,0.1499,0.8198,70.1,58.56,0.3767,0.6432,72.9402,iPSC,Rep 2
MAPK8IP3,0.14,0.0012,0.8681,3.1918,1.83,0.0092,0.5028,3.1214,5.92,0.0208,0.3516,3.1278,iPSC,Rep 2
MATR3,0.1,0.0008,0.7484,2.2905,1.36,0.0064,0.4669,2.2733,4.49,0.0149,0.331,2.3144,iPSC,Rep 2
MDM4,1.03,0.0142,1.3762,35.9878,12.82,0.0943,0.7357,34.8277,40.16,0.2118,0.5273,35.0355,iPSC,Rep 2
MECOM,0.06,0.0004,0.5661,1.5171,0.9,0.0038,0.4203,1.5513,3.01,0.0101,0.3346,1.6099,iPSC,Rep 2
MED12L,0.25,0.0017,0.7024,5.991,3.39,0.016,0.4732,6.0411,11.15,0.0399,0.3581,6.1773,iPSC,Rep 2
MED13,0.34,0.0027,0.785,8.6266,4.64,0.0238,0.5137,8.5918,15.07,0.0543,0.3604,8.6721,iPSC,Rep 2
MEFV,0.0,0.0,0.1938,0.003,0.0,0.0,0.1938,0.0032,0.01,0.0,0.1938,0.0034,iPSC,Rep 2
MESP1,0.09,0.0007,0.8353,1.9276,1.15,0.0062,0.5375,1.8792,3.71,0.0131,0.3536,1.8821,iPSC,Rep 2
MET,0.11,0.0007,0.6241,2.5166,1.52,0.0071,0.4698,2.5665,4.98,0.0169,0.3385,2.6105,iPSC,Rep 2
MFAP5,0.0,0.0,0.902,0.0773,0.05,0.0003,0.7027,0.0757,0.14,0.0003,0.2462,0.0681,iPSC,Rep 2
MFN2,0.51,0.0041,0.8051,13.5705,6.91,0.0393,0.5684,13.6776,22.25,0.0875,0.3934,13.7909,iPSC,Rep 2
MIR96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 2
MORC2,0.62,0.006,0.9697,17.5031,8.19,0.0485,0.5915,17.3035,26.47,0.1123,0.4241,17.5926,iPSC,Rep 2
MPL,0.0,0.0,1.6552,0.0059,0.0,0.0,0.2543,0.0032,0.01,0.0,0.2543,0.0034,iPSC,Rep 2
MPZ,0.08,0.0007,0.9281,1.8146,1.04,0.0054,0.5172,1.7404,3.43,0.0127,0.3714,1.7664,iPSC,Rep 2
MRAS,0.3,0.0024,0.796,7.2672,3.97,0.0208,0.523,7.2077,12.99,0.0478,0.3679,7.3209,iPSC,Rep 2
MSX2,0.01,0.0001,1.0591,0.1904,0.11,0.0009,0.7864,0.1892,0.32,0.0011,0.3284,0.1668,iPSC,Rep 2
MTAP,0.99,0.0102,1.032,31.6983,13.17,0.0998,0.7581,31.8261,40.58,0.2014,0.4964,31.598,iPSC,Rep 2
MTOR,0.51,0.004,0.7884,13.6925,6.9,0.0356,0.5159,13.7974,22.55,0.0856,0.3797,14.0802,iPSC,Rep 2
MUC1,0.05,0.0004,0.7166,1.1988,0.72,0.0034,0.466,1.1887,2.4,0.0082,0.3439,1.215,iPSC,Rep 2
MYH10,1.49,0.0192,1.2867,66.6985,19.3,0.1749,0.9062,67.1172,58.18,0.3765,0.6471,67.1236,iPSC,Rep 2
MYH11,0.01,0.0001,0.9522,0.2439,0.14,0.0006,0.4293,0.2333,0.47,0.0016,0.334,0.2382,iPSC,Rep 2
MYH14,0.2,0.0015,0.7377,4.7268,2.71,0.0136,0.5006,4.7515,8.84,0.0313,0.3544,4.8091,iPSC,Rep 2
MYH2,0.0,0.0,0.63,0.0565,0.04,0.0002,0.63,0.0599,0.11,0.0003,0.289,0.0545,iPSC,Rep 2
MYH6,0.0,0.0,0.8595,0.0952,0.06,0.0003,0.4391,0.0946,0.2,0.0008,0.4078,0.0987,iPSC,Rep 2
MYH7,0.0,0.0,0.3671,0.003,0.0,0.0,0.3671,0.0032,0.01,0.0,0.3671,0.0034,iPSC,Rep 2
MYH9,1.04,0.0101,0.9678,36.9219,13.96,0.0919,0.6583,37.41,44.44,0.2161,0.4861,38.0544,iPSC,Rep 2
MYL2,0.0,0.0,0.2181,0.0059,0.0,0.0,0.2181,0.0063,0.01,0.0,0.2181,0.0068,iPSC,Rep 2
MYL3,0.0,0.0,0.9889,0.1071,0.06,0.0002,0.4055,0.1009,0.21,0.0009,0.4055,0.1089,iPSC,Rep 2
