Gene_Symbol,Detection_Rate_%,Mean_CPM_percell_All,Mean_CPM_percell_Only_Detected,Aggregated_CPM,Cell_Type,Replicate,Dataset,Sample_ID,QC_Min_Genes,Cells_Passing_QC,Median_Genes_Per_Cell,Gene_Found
SLC30A2,0.21,0.006500000134110451,3.1431000232696533,0.07760000228881836,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SLC4A3,2.99,0.10260000079870224,3.426800012588501,1.1833000183105469,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SLC52A1,2.43,0.08330000191926956,3.436300039291382,1.0669000148773193,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SLC5A7,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SLFN14,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SMAD2,56.76,2.289299964904785,4.033400058746338,39.862998962402344,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SMAD6,11.66,0.4122999906539917,3.5353000164031982,5.179299831390381,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SMAD9,17.29,0.6381999850273132,3.6919000148773193,8.34119987487793,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SMARCA2,10.94,0.3953999876976013,3.6142001152038574,4.771900177001953,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SMARCA5,55.06,2.233599901199341,4.05679988861084,41.1432991027832,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SMARCC1,57.02,2.3708999156951904,4.158199787139893,47.835601806640625,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SMARCC2,30.7,1.1477999687194824,3.738600015640259,15.014100074768066,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SMC3,65.74,2.8433001041412354,4.325200080871582,63.76139831542969,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SMCHD1,47.83,1.899999976158142,3.9721999168395996,30.280399322509766,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SMO,6.81,0.23929999768733978,3.5127999782562256,2.7156999111175537,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SNAP25,0.26,0.010300000198185444,3.9951000213623047,0.11640000343322754,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SNCA,16.62,0.6079000234603882,3.6584999561309814,7.8755998611450195,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SNRNP200,61.04,2.5355000495910645,4.15369987487793,48.087799072265625,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SOCS1,11.46,0.4059000015258789,3.543800115585327,5.218100070953369,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SOD1,84.57,4.532400131225586,5.359300136566162,230.87579345703125,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SOS1,42.47,1.669600009918213,3.9316000938415527,26.53660011291504,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SOS2,19.76,0.7190999984741211,3.6389000415802,8.670900344848633,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SOX17,3.41,0.1282999962568283,3.7683000564575195,2.230799913406372,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SOX6,2.79,0.0949999988079071,3.410599946975708,1.1639000177383423,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SPEN,33.95,1.2770999670028687,3.7613000869750977,17.74920082092285,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SPI1,0.21,0.007300000172108412,3.5220000743865967,0.07760000228881836,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SPTBN1,76.37,3.6157000064849854,4.734600067138672,117.3582992553711,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SPTBN2,4.7,0.15760000050067902,3.3561999797821045,1.8040000200271606,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SPTLC2,48.56,1.9055999517440796,3.924499988555908,31.832199096679688,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SQSTM1,84.62,4.483699798583984,5.298399925231934,256.61700439453125,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SRC,20.95,0.7667999863624573,3.660099983215332,9.834799766540527,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SRCAP,2.32,0.07989999651908875,3.438999891281128,0.8729000091552734,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SSBP1,77.24,3.6012001037597656,4.662099838256836,108.39640045166016,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
STAT1,33.33,1.2756999731063843,3.8269999027252197,19.824800491333008,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
STAT3,56.35,2.2983999252319336,4.079100131988525,42.32659912109375,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
STAT6,16.41,0.5986999869346619,3.6484999656677246,7.0802998542785645,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
STIM1,19.71,0.7106999754905701,3.6054999828338623,8.806699752807617,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
STT3A,62.85,2.623300075531006,4.173999786376953,50.45439910888672,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
STX1B,0.57,0.021400000900030136,3.771899938583374,0.2134000062942505,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SUFU,11.15,0.39500001072883606,3.543800115585327,4.519700050354004,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
SYT2,0.67,0.024299999698996544,3.623199939727783,0.25220000743865967,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TANC2,8.36,0.2976999878883362,3.5618999004364014,3.743799924850464,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TARDBP,37.51,1.4327000379562378,3.819200038909912,19.960599899291992,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TBK1,28.79,1.0544999837875366,3.6624999046325684,14.005399703979492,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TBXA2R,0.1,0.0034000000450760126,3.304500102996826,0.03880000114440918,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TCF3,39.53,1.4911999702453613,3.772900104522705,22.365999221801758,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TCF7L2,44.69,1.7457000017166138,3.906599998474121,28.107799530029297,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TECTA,0.1,0.0032999999821186066,3.2451999187469482,0.03880000114440918,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TEK,0.05,0.002300000051036477,4.449900150299072,0.01940000057220459,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TERC,0.05,0.0015999999595806003,3.1805999279022217,0.01940000057220459,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TERT,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TET2,5.47,0.2021999955177307,3.6965999603271484,2.211400032043457,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TET3,7.07,0.2515999972820282,3.5592000484466553,2.8903000354766846,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TGFB2,9.03,0.3443000018596649,3.8131000995635986,6.828100204467773,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TGFBR2,17.54,0.6395000219345093,3.6451001167297363,8.108400344848633,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
THBD,10.11,0.3986000120639801,3.9416000843048096,8.205400466918945,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
THPO,5.21,0.1835000067949295,3.521199941635132,2.1531999111175537,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TIMP3,29.88,1.2490999698638916,4.180799961090088,32.87969970703125,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TINF2,31.58,1.169600009918213,3.703700065612793,15.984000205993652,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TLK2,34.52,1.2994999885559082,3.764400005340576,18.13719940185547,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TMC1,0.41,0.0142000000923872,3.4395999908447266,0.15520000457763672,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TMEM43,29.72,1.1075999736785889,3.7267000675201416,15.246899604797363,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TNFRSF1A,70.12,3.109499931335449,4.434299945831299,80.98690032958984,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TNNC1,18.63,0.7073000073432922,3.796999931335449,13.40410041809082,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TNNI3,13.78,0.5388000011444092,3.910900115966797,8.632100105285645,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TNNI3K,0.36,0.013199999928474426,3.6552999019622803,0.13580000400543213,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TNNT2,2.17,0.07680000364780426,3.542099952697754,1.2803000211715698,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TNPO3,31.73,1.174299955368042,3.700500011444092,15.945199966430664,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TOP2B,30.7,1.153499960899353,3.7572999000549316,15.984000205993652,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TOPORS,42.26,1.6266000270843506,3.8489999771118164,24.36400032043457,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TP63,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TPM1,69.2,3.402600049972534,4.917300224304199,240.65240478515625,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TPM2,78.02,3.9368999004364014,5.04610013961792,211.51649475097656,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TPM3,87.05,4.790900230407715,5.503699779510498,272.7367858886719,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TPM4,88.03,5.047900199890137,5.734399795532227,408.69781494140625,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TRAF3,20.02,0.7382000088691711,3.6870999336242676,9.582599639892578,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TRAF7,42.16,1.6181999444961548,3.838599920272827,25.004100799560547,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TRIM8,41.59,1.627500057220459,3.9133999347686768,27.545299530029297,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TRPM3,0.05,0.0015999999595806003,3.131200075149536,0.01940000057220459,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TRPM7,27.24,1.038699984550476,3.812299966812134,13.307100296020508,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TRPV4,3.15,0.10920000076293945,3.468100070953369,1.2997000217437744,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TRRAP,21.62,0.8046000003814697,3.7216999530792236,10.086999893188477,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TSPAN12,12.02,0.4372999966144562,3.636899948120117,5.276299953460693,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TTR,99.23,9.002099990844727,9.07229995727539,14718.9599609375,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TUBA1A,17.29,0.7903000116348267,4.571899890899658,56.23500061035156,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TUBA4A,9.96,0.3596000075340271,3.61080002784729,4.868899822235107,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TUBB1,0.72,0.026100000366568565,3.618799924850464,0.27160000801086426,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TUBB2A,66.87,3.184999942779541,4.762800216674805,129.6566925048828,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TUBB2B,59.96,3.072000026702881,5.123499870300293,186.20199584960938,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TUBB3,1.29,0.04439999908208847,3.4421000480651855,0.48500001430511475,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TUBB4A,25.7,0.9682999849319458,3.7681000232696533,14.37399959564209,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TUBB4B,85.19,4.481500148773193,5.260499954223633,222.01080322265625,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
TUBG1,56.76,2.2904000282287598,4.035299777984619,42.92789840698242,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
UBA2,63.88,2.676100015640259,4.189199924468994,55.24570083618164,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
UBTF,19.87,0.7225000262260437,3.63700008392334,9.427499771118164,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
UCHL1,36.12,1.6445000171661377,4.552800178527832,68.04840087890625,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
UMOD,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
UNC93B1,32.82,1.2331000566482544,3.757499933242798,16.837499618530273,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
VAPB,43.4,1.6669000387191772,3.8413000106811523,25.333900451660156,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
VCAN,80.19,4.478000164031982,5.584499835968018,299.87469482421875,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
VCL,53.2,2.2376999855041504,4.206200122833252,49.659000396728516,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
VCP,82.87,4.149700164794922,5.007599830627441,160.18919372558594,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
VPS35,76.32,3.5132999420166016,4.603700160980225,98.2511978149414,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
VWF,0.15,0.005499999970197678,3.570499897003174,0.05820000171661377,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
WASHC5,10.73,0.38019999861717224,3.5427000522613525,4.539100170135498,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
WDR37,14.04,0.4968000054359436,3.539900064468384,5.761199951171875,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
WFS1,21.83,0.7986000180244446,3.658900022506714,10.746500015258789,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
WNT10A,0.36,0.01140000019222498,3.156399965286255,0.13580000400543213,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
WNT5A,3.41,0.12489999830722809,3.666599988937378,1.5324000120162964,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
WRAP53,12.38,0.4332999885082245,3.4986000061035156,5.159900188446045,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
YARS1,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,False
YY1,79.93,3.842900037765503,4.808000087738037,127.2125015258789,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
ZBTB20,51.24,2.1475000381469727,4.191199779510498,46.63290023803711,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
ZCCHC8,31.48,1.1914000511169434,3.785099983215332,16.197399139404297,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
ZIC1,0.05,0.0017999999690800905,3.512700080871582,0.01940000057220459,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
ZMIZ1,19.71,0.7089999914169312,3.5969998836517334,8.632100105285645,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
ZMYND8,30.7,1.1715999841690063,3.816200017929077,16.662900924682617,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
ZNF292,62.54,2.6837000846862793,4.291200160980225,59.64899826049805,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
ZSWIM6,18.83,0.6875,3.650099992752075,8.864899635314941,iPSC-liver/hepatocyte,Dataset 1,GSM5009365,GSM5009365_WA_WR_0709_4,200,1938,4459.0,True
AARS1,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,False
ABCB6,0.56,0.020800000056624413,3.735100030899048,0.27799999713897705,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ABCC6,16.39,0.6449000239372253,3.935499906539917,10.411999702453613,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ABCC8,0.21,0.009499999694526196,4.4953999519348145,0.17260000109672546,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ABCC9,1.29,0.05339999869465828,4.142399787902832,0.6711000204086304,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ACAN,0.12,0.004600000102072954,4.011000156402588,0.057500001043081284,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ACD,25.97,1.042199969291687,4.013800144195557,16.12619972229004,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ACO2,63.28,2.84660005569458,4.498300075531006,70.10369873046875,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ACOX1,34.43,1.4320000410079956,4.159200191497803,25.5314998626709,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ACTA1,0.25,0.010700000450015068,4.279600143432617,0.16300000250339508,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ACTA2,25.87,1.166100025177002,4.507500171661377,40.52629852294922,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ACTB,100.0,7.338099956512451,7.338099956512451,1829.5318603515625,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ACTC1,0.56,0.025100000202655792,4.503499984741211,1.9941999912261963,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ACTG1,99.98,7.7322998046875,7.733699798583984,2466.716064453125,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ACTL6A,30.66,1.2618000507354736,4.115600109100342,21.408899307250977,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ACTN1,58.63,2.611799955368042,4.454899787902832,59.883399963378906,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ACTN2,0.63,0.026599999517202377,4.1855998039245605,0.3450999855995178,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ACVR1,9.25,0.36739999055862427,3.9711999893188477,5.06220006942749,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ADAR,53.09,2.2820000648498535,4.298600196838379,43.632598876953125,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ADCY5,0.87,0.03610000014305115,4.173699855804443,0.5080999732017517,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
AFG3L2,42.91,1.797700047492981,4.189199924468994,34.5724983215332,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
AGO2,14.58,0.5746999979019165,3.9421000480651855,8.130200386047363,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
AICDA,0.15,0.005799999926239252,3.7943999767303467,0.07670000195503235,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
AKT3,2.04,0.0828000009059906,4.0619001388549805,1.0449999570846558,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ALB,25.5,1.2516000270843506,4.907199859619141,128.47230529785156,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ALDH18A1,52.38,2.2874999046325684,4.367400169372559,51.043800354003906,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ALG5,62.51,2.7776999473571777,4.443399906158447,62.72129821777344,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ALG8,33.7,1.3882999420166016,4.119900226593018,24.57270050048828,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ALG9,6.48,0.2540999948978424,3.920099973678589,3.4419000148773193,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ALK,0.15,0.006399999838322401,4.1905999183654785,0.07670000195503235,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ALPK3,20.87,0.8414000272750854,4.031599998474121,14.10319995880127,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
