Dataset,Sample_ID,Cell_Type,Replicate,QC_Min_Genes,Cells_Passing_QC,Median_Genes_Per_Cell,Gene_Symbol,Detection_Rate_%,Mean_Log1pCPM_percell_All,Mean_Log1pCPM_percell_Only_Detected,Aggregated_CPM,Gene_Found
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,EEF1A2,63.27,2.8889000415802,4.565899848937988,90.96690368652344,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,EFEMP1,49.07,2.09689998626709,4.273200035095215,68.01699829101562,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,EGFR,58.71,2.5380001068115234,4.323200225830078,60.67689895629883,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,EGR2,1.96,0.07199999690055847,3.680799961090088,0.7940000295639038,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,EIF2S3,68.49,2.9656999111175537,4.3302001953125,65.73169708251953,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,ELANE,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,ELOVL4,12.64,0.45559999346733093,3.6033999919891357,6.081200122833252,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,ELP4,19.62,0.7069000005722046,3.6033999919891357,8.966899871826172,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,EMC1,42.25,1.6448999643325806,3.893399953842163,27.017000198364258,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,EPCAM,91.62,6.186500072479248,6.752299785614014,949.9910888671875,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,EPHB4,37.88,1.4414000511169434,3.804800033569336,21.981599807739258,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,ETS1,6.42,0.23720000684261322,3.6928000450134277,4.648099899291992,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,EZH2,10.29,0.3709999918937683,3.6064999103546143,4.434999942779541,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,F11,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,F12,43.3,1.6861000061035156,3.893899917602539,28.624500274658203,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,F2,66.03,2.890899896621704,4.3780999183654785,67.20359802246094,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,F5,2.66,0.09549999982118607,3.5910000801086426,1.142699956893921,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FAM111B,0.1,0.0024999999441206455,2.4486000537872314,0.03869999945163727,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FAR1,30.81,1.1653000116348267,3.7825000286102295,16.481300354003906,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FBLN5,29.0,1.0884000062942505,3.753000020980835,16.94610023498535,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FBXO38,16.46,0.5985000133514404,3.6363000869750977,7.514400005340576,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FGA,94.08,7.0366997718811035,7.479599952697754,2496.040771484375,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FGB,93.33,6.895999908447266,7.389100074768066,2280.912109375,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FGF12,0.9,0.03060000017285347,3.3922998905181885,0.34860000014305115,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FGF8,0.2,0.006500000134110451,3.2421000003814697,0.07750000059604645,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FGF9,0.4,0.014999999664723873,3.7309000492095947,0.15489999949932098,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FGFR2,8.78,0.320499986410141,3.6494998931884766,4.686800003051758,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FGFR3,28.9,1.1102999448776245,3.8417999744415283,15.512999534606934,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FGG,88.36,6.034299850463867,6.8292999267578125,1330.959716796875,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FHOD3,0.05,0.00139999995008111,2.7495999336242676,0.01940000057220459,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FLI1,0.65,0.020600000396370888,3.1579999923706055,0.32919999957084656,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FLT4,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FN1,95.94,7.156899929046631,7.460100173950195,2205.7099609375,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FOXA2,63.02,2.8008999824523926,4.444399833679199,80.60549926757812,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FOXE3,0.35,0.013100000098347664,3.742799997329712,0.1356000006198883,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FOXJ1,5.57,0.19830000400543213,3.5606000423431396,2.614500045776367,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FOXN1,0.1,0.003599999938160181,3.606800079345703,0.03869999945163727,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FTH1,97.99,8.156700134277344,8.323699951171875,6146.55029296875,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FUS,78.68,3.7111001014709473,4.7170000076293945,108.82330322265625,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,FXYD2,1.66,0.06120000034570694,3.696899890899658,0.6585000157356262,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GABBR2,0.1,0.0038999998942017555,3.9100000858306885,0.03869999945163727,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GABRA1,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GABRB2,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GABRB3,1.25,0.043699998408555984,3.4837000370025635,0.5228999853134155,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GABRD,0.2,0.007699999958276749,3.8201000690460205,0.09679999947547913,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GABRG2,1.0,0.03539999946951866,3.527600049972534,0.4066999852657318,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GANAB,77.57,3.6494998931884766,4.704800128936768,106.46050262451172,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GARS1,0.0,0.0,0.0,0.0,False
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GBA1,0.0,0.0,0.0,0.0,False
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GDAP1,1.2,0.041600000113248825,3.4507999420166016,0.5228999853134155,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GDF2,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GFAP,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GFI1B,0.25,0.008799999952316284,3.5234999656677246,0.09679999947547913,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GGCX,42.85,1.6601999998092651,3.8743999004364014,26.029300689697266,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GJB3,1.3,0.043800000101327896,3.3570001125335693,0.5616000294685364,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GJB6,0.05,0.0017000000225380063,3.4177000522613525,0.01940000057220459,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GLUD1,60.86,2.575900077819824,4.2322998046875,58.81760025024414,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GLUL,83.74,4.665599822998047,5.571300029754639,337.160400390625,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GMNN,42.9,1.6552000045776367,3.858299970626831,27.017000198364258,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GNAI1,16.31,0.5874000191688538,3.602400064468384,8.560199737548828,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GNAO1,0.6,0.020500000566244125,3.405600070953369,0.23240000009536743,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GNAT1,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GNB1,75.26,3.5706000328063965,4.744200229644775,121.33439636230469,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GNB4,25.74,0.9692999720573425,3.7655999660491943,15.493599891662598,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GP1BA,1.3,0.04500000178813934,3.4467999935150146,0.5034999847412109,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GREM1,0.7,0.02500000037252903,3.5624001026153564,0.32919999957084656,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GRHL2,7.33,0.2603999972343445,3.555299997329712,3.2923998832702637,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GRIA1,0.1,0.0034000000450760126,3.376499891281128,0.03869999945163727,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GRIA2,0.2,0.007600000128149986,3.7723000049591064,0.07750000059604645,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GRIA4,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GRIN1,1.05,0.03720000013709068,3.5262999534606934,0.4066999852657318,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GRIN2D,1.1,0.03739999979734421,3.385499954223633,0.4260999858379364,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GRN,82.89,4.246399879455566,5.122900009155273,174.65179443359375,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GSDME,8.88,0.31279999017715454,3.5225000381469727,3.9895999431610107,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GUCA1A,13.5,0.5113000273704529,3.7885000705718994,7.882400035858154,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,GUCY2D,45.11,1.7742999792099,3.9333999156951904,30.987199783325195,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,H1-4,0.0,0.0,0.0,0.0,False
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,H3-3A,0.0,0.0,0.0,0.0,False
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,H4C5,0.0,0.0,0.0,0.0,False
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HAND1,0.4,0.01850000023841858,4.612199783325195,0.7358999848365784,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HAND2,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HBA1,0.1,0.003100000089034438,3.0441999435424805,0.03869999945163727,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HBB,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HCN1,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HCN4,0.05,0.0017000000225380063,3.3798000812530518,0.01940000057220459,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HECW2,2.11,0.0746999979019165,3.5453999042510986,0.8909000158309937,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HEPACAM,0.05,0.0017999999690800905,3.658900022506714,0.01940000057220459,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HMGA2,2.01,0.07000000029802322,3.4888999462127686,0.8521000146865845,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HNRNPA2B1,78.47,3.7541000843048096,4.783899784088135,120.3467025756836,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HNRNPD,67.03,2.891900062561035,4.3140997886657715,65.69290161132812,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HNRNPDL,81.03,4.092599868774414,5.05049991607666,170.7783966064453,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HNRNPH1,71.7,3.19950008392334,4.462299823760986,75.37640380859375,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HNRNPR,56.95,2.3396999835968018,4.10830020904541,45.57059860229492,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HOMER2,4.16,0.14740000665187836,3.5404999256134033,1.7624000310897827,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HRAS,42.7,1.6734000444412231,3.9189000129699707,30.328800201416016,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HRG,1.71,0.061900001019239426,3.6310999393463135,0.755299985408783,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HSPB1,69.19,3.1161999702453613,4.503699779510498,92.18699645996094,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HSPB8,20.57,0.7822999954223633,3.8025999069213867,15.106300354003906,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,HTT,26.54,0.9937999844551086,3.7441000938415527,13.828100204467773,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,IDH2,83.49,4.760700225830078,5.702000141143799,345.3913879394531,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,IFIH1,3.31,0.1193000003695488,3.6031999588012695,1.4524999856948853,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,IFT140,7.73,0.27730000019073486,3.588099956512451,3.079400062561035,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,IGF2,7.28,0.3012000024318695,4.140399932861328,8.424699783325195,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,IKBKB,12.44,0.4503999948501587,3.6198999881744385,5.209700107574463,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,IKZF2,0.85,0.031099999323487282,3.641700029373169,0.34860000014305115,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,IKZF3,0.25,0.00930000003427267,3.7195000648498535,0.09679999947547913,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,IMPDH1,25.24,0.9282000064849854,3.6775999069213867,13.479399681091309,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,IMPG1,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,INF2,29.7,1.111299991607666,3.7411999702453613,15.571100234985352,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,INS,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,IRF2BPL,27.3,1.013200044631958,3.712100028991699,14.37030029296875,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,IRF4,0.1,0.0034000000450760126,3.373699903488159,0.03869999945163727,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,ISL1,0.55,0.021700000390410423,3.927000045776367,0.2904999852180481,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,ITGA2B,1.96,0.07129999995231628,3.6421000957489014,0.9101999998092651,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,ITGB3,0.1,0.004600000102072954,4.6290998458862305,0.03869999945163727,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,ITPR1,1.2,0.04470000043511391,3.715100049972534,0.5034999847412109,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,JAK1,70.75,3.331399917602539,4.708899974822998,118.52619934082031,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,JPH2,2.06,0.0746999979019165,3.6333999633789062,0.8909000158309937,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KBTBD13,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNA1,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNA2,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNB1,0.35,0.012000000104308128,3.4063000679016113,0.1356000006198883,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNC1,1.2,0.042100001126527786,3.498500108718872,0.46480000019073486,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNC2,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNC3,0.75,0.02590000070631504,3.4477999210357666,0.3098999857902527,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNH1,0.15,0.006099999882280827,4.058599948883057,0.05810000002384186,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNH5,0.2,0.006500000134110451,3.218899965286255,0.07750000059604645,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNJ11,0.15,0.00559999980032444,3.723099946975708,0.05810000002384186,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNJ2,1.0,0.03660000115633011,3.646399974822998,0.4260999858379364,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNJ5,0.3,0.010300000198185444,3.418800115585327,0.11620000004768372,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNK3,0.15,0.005400000140070915,3.6135001182556152,0.05810000002384186,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNK4,0.1,0.0032999999821186066,3.246299982070923,0.03869999945163727,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNMA1,1.4,0.05530000105500221,3.9349000453948975,0.6972000002861023,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNQ3,0.3,0.00930000003427267,3.0989999771118164,0.11620000004768372,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNQ4,0.05,0.0017000000225380063,3.3285000324249268,0.01940000057220459,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KCNT1,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KDF1,31.66,1.1526000499725342,3.6405999660491943,15.93910026550293,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KDM3B,21.37,0.7768999934196472,3.634500026702881,10.400099754333496,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KDM4B,37.58,1.4449000358581543,3.8447000980377197,22.523799896240234,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KDR,0.3,0.009700000286102295,3.220599889755249,0.1356000006198883,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KIDINS220,36.73,1.4121999740600586,3.845099925994873,20.567800521850586,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KIF1A,12.74,0.4968000054359436,3.897700071334839,8.502099990844727,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KIF21A,59.96,2.5657999515533447,4.279200077056885,60.851200103759766,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KIF5A,0.25,0.008999999612569809,3.5761001110076904,0.09679999947547913,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KLF13,32.46,1.2245999574661255,3.772200107574463,18.301799774169922,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KLHL20,14.15,0.5069000124931335,3.58270001411438,6.178100109100342,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,KRAS,72.25,3.2750000953674316,4.532700061798096,90.7926025390625,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,LITAF,63.62,2.7395999431610107,4.306000232696533,67.51339721679688,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,LMX1A,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,0,1993,4426.0,LOX,55.64,2.6858999729156494,4.826900005340576,97.62920379638672,True
